Id,Category,Tweet
639089373657595000,0,Theresa May is the Tory leader Labour should fear http://t.co/M0CBiPbq1R
637966335012655000,0,"Theresa May, in her desire to win over the dunderheads who vote in Tory leadership elections, really does personify the Stupid Party."
641388425388642000,0,"These past two days my calls and text been acting up, T-Mobile is going to get a call from me tomorrow."
641286059532361000,0,They think cause they said some vague shit on that Friday in December that when Valentine's day comes around and they're with another girl
640948149998104000,0,"this bitch said ""TGIF"" and it's Monday..."
640326039315484000,0,This dude at the Nike store used a changing room to try on shoes. C'Mon Man
641656136387698000,0,"This guy says he brought Rosie for Trump, but he may be trolling the rally ""just a little bit"" #StopIranRally http://t.co/74E5hxDHg1"
641663681864949000,0,This is so important. Trump is playing on the racist fears of white Americans and it's working. https://t.co/UyYAWANW60
631666468833263000,0,This is starting to feel like less like a petting zoo &amp; more like Jurassic Park.  ~me at the strip club for lunch on a Wednesday
640684648801136000,0,This is the last agonizing Sunday of the year. No more of these until Valentine's Day.
638044341429145000,0,"This is very bad for Juventus. Lose in the 1st &amp; 2nd gionarta? something wrong with formation i think.. miss Pirlo, Tevez &amp; Vidal already :("
625002995105832000,0,This may be our last chance to see Zlatan in the World Cup and FIFA totally fucked it up. Shocker.
639945279211356000,0,This sounds like when Sarah Palin was interviewed and didn't know the answer.  Claimed she was being set up. https://t.co/5rUrZ6Yb18
641298064427237000,0,This was the last Sunday without #NFL #football until Valentine's day.
635546850574082000,0,Tiger Woods is the biggest tease of the entire weekend. In contention and blows it on Sunday. Next step play 72 holes instead of 54.
635549904597741000,0,Tiger woods just ruined Sunday for America.
636290014985498000,0,Tiger Woods' season came to an abrupt end on Sunday: Read the story: &gt;&gt;&gt; http://t.co/GLYddEfoUX
640026183275520000,0,Tina Fey may look like Sarah Palin but she sure as hell has a lot more going on in the brain region #Bossypants http://t.co/tPIb50u0UQ
638033582112534000,0,"Today United should have done better, the referee didn't help at all!!!!  Rooney to 10 pls! Just sign Zlatan tomorrow pleeeeeeze"
640876806195793000,0,"Today, Republicans will talk about how much they appreciate workers. Tomorrow they'll work to crush worker rights. #LaborDay sarah palin"
641523891035176000,0,"Tomorrow anti Iran  show : Beck the crazy messianic nut job, Trump the fascist reality show fascist. Panderer Cruz and quitter Palin. Wow"
641444760255770000,0,tomorrow is the taylor swift concert where i live and i had tickets that i had to sell so tomorrow i will be crying all day
639376314756132000,0,"Triple Traffic Threat: #dragoncon.  Thursday @7:30, Falcons game, Georgia Tech game, and Joe Biden   on the downtown connector."
641662200420147000,0,"Trump is really a presidential candidate....this is not the longest MTV Awards skit, nor Saturday Night Live or Living Color.  No, really."
641668357876547000,0,Trump is running for Captain of the Football team right? https://t.co/bjj2rZUKI9
641483770315542000,0,Trump says Iran deal forces U.S. to defend Iran if it's attacked by Israel http://t.co/GtWegIgJOM via @PolitiFactVA FALSE
641531138054295000,0,"Trump, Cruz to Rally Against Iran Deal: On Wednesday afternoon, the circus is coming to the Capitol.Donald Tru... http://t.co/dz7PVK7sVh"
638281286835138000,0,"Truth to ""The Scum"" as we call it in Liverpool is an alien concept. It exists to peddle Tory lies #DontBuyTheSun  https://t.co/TjxFkSGOJB"
629171875411808000,0,"Tsipras - ""talks are in final stretch""  which is Greek for ""talks are about to break down and I may call a referendum any minute now"""
625143366544662000,0,"Tsipras may be lamenting, but Europe is much farther along the dialectic than the US. Shit's gradual. Don't be lulled by false necessity"
638392325660626000,0,Tsipras seemed like a Teflon prime minister... But now it looks the mud is beginning to stick. by H.Dixon  https://t.co/u44xsBvfIB
626328265389682000,0,"Tsipras: (on referendum) I Thought No was going to win, on Thursday. On Friday I was certain of it"
639208515534458000,0,Turns out that annointing Jeb Bush the default establishment candidate may have been premature? you don't say. http://t.co/XVeQXKX6Va
620093266071949000,0,Turns out watching the Kurt Cobain doco when feeling edgy on an oppressively rainy Sunday wasn't a great choice. Someone bring kittens.
637223076342591000,0,Two guys in Floriduh tried to rob a T-Mobile store after it closed on Tuesday night . . . but it happened to be... http://t.co/Za79gbpRSE
639482219187314000,0,"UKIP boy may have deleted his Twitter profile, but those screenshots will be with him forever."
639443845890093000,0,UKIP may be out of the news but they are as poisonous as ever https://t.co/5MI5s1BvDK One of their parliamentary candidates
641532447016906000,0,unfortunately it looks like Trump may not be the answer. HIS answer regarding allowing Syrian refugees here was not good.
635098614558289000,0,United wanting to sign Neymar is like me wanting to marry Michelle Obama.. although the difference is I may have a chance
638826389479669000,0,Update: Venice Beach hotel owner charged with murder in connection to Sunday's fatal shooting - http://t.co/bn0ocVII2U #venice #venicebeach
635638345750593000,0,Upgrading to Windows 10 may be the worst computer-related decision I've made since deciding to play Neopets instead of going to class.
639268536586760000,0,Upgrading to Windows 10. Might not be recording tonight after all. May need to cancel tomorrow night's stream to record Fable.
638316929497886000,0,Upset Ohioans: Can we name the Rock N Roll Hall of Fame after Sarah Palin and call it even? #denali https://t.co/ENyu2UaTIx
639598393560461000,0,Valentine?!...it ain't even close to February yet...
638463776212303000,0,Valentine's day may be rather depressing for me but I barely get to see this...
638749126667075000,0,Venice Beach lowkey trash but I only wanted to go to that shit the 1st time cuz of that Pac interview at Venice
635547812361428000,0,"Video: Tiger Woods carded a 7 on the par 4 11th, here's the 5 shot carnage around the green https://t.co/ioLqv9lT06"
641332176840167000,0,Want to fight Obama's terrible #IranDeal? Help us send a message by joining us at the Capitol tomorrow http://t.co/zqFaX1WEJ2
631299250438205000,0,"was a part of it, still crying, still saying goodbye...Ric Flair may you live forever...way too much loss lately :( https://t.co/LH3GN01H1x"
641384257676447000,0,Was there ever any doubt that the Democrats would march in lockstep with Obama rather than their constituents? https://t.co/AfE5mieyBN
630820977346150000,0,Watching a replay of the PSG / Lille match from Friday. No Zlatan makes PSG unwatchable.
640591357669679000,0,"Watching Sarah Palin telling people to speak ""American"" was the highlight of my Sunday. That was some classic self destruction."
641452847675113000,0,"We as a people must do whatever it takes to fight Obama's lawlessness. A communist bent on destroying our heritage. NOW, NOT TOMORROW!"
641657524609904000,0,We just got an email warning us that THE POPE IS COMING in two weeks. The next email said that BIEBER IS COMING tomorrow. ACK.
627935544111177000,0,We tried to watch Jurassic World and watched like an 8th and the Internet died on us :(
639656031291879000,0,"We've gone from a country that voted UKIP into 3rd place for total votes, the party looking to seriously cut the amount of people coming in"
631447128016068000,0,Well it's August 12th and I've just heard Mariah Carey's 'All I want for Christmas'...seriously?
638848557424885000,0,"Well, after more than 2 years I just got a copyright notice from Nintendo on my 2nd oldest video. The culprit? The Wind Waker's main theme."
635972560002281000,0,"Well, at least killing the douchebag is as entertaining as wondering how many times Tom Cruise died in Edge of Tomorrow #BloodPunch"
641350215518175000,0,"Well, we know it's not Taylor Swift. #SorrySwifties https://t.co/VBdkzs4J18"
639909879138791000,0,What agitates me is the dumb things Oracle does. Change behavior of program but don't change error checking. #FAIL https://t.co/bN3KhhC39a
639058067003457000,0,What I don't get is why donors would fill Jeb Bush's coffers!  There is a frightening division in the Republican Party that may end in loss!
626158553041141000,0,"What makes the 3rd bailout different is that, after Tsipras, there will be no one left inside Greece to credibly manage the memorandum"
641390800480415000,0,What will the Destiny 2.0 patch be at when I get home? 70% 48%? 95%? 2%? Who knows. My Xbox may just be on fire the way things were going.
636620060065329000,0,"What's stopping Jay-Z, Puffy, 50 Cent, Lil Wayne from doing the same if they haven't already? @TotalMusicSnobs  https://t.co/YMJLbArKU5"
629501849054228000,0,What's with this Twitter account? It's like the Seinfeld episode where they talk about themselves in the 3rd person. https://t.co/jlQIzMGtZR
637627074971353000,0,"When Sarah Palin and Donald Trump speak for America, I think it may be time for a new revolution."
637688304767500000,0,"When Sarah Palin met Donald Trump via @guardian  'If this was journalism, it was not as we know it.' http://t.co/4AVynd59ub #WhiteHouse2016"
641490880923209000,0,"When the *NSYNC account tweets ""tomorrow night they're together again,"" I want the ""they're"" to be *NSYNC.  Not Justin and Jimmy."
641425847791042000,0,When you have 3 1/2 tests tomorrow and a lab to do but your iPad is dead so you can't do shit :):):):):):)
638074758538510000,0,When you remember that tomorrow is monday but teen wolf isn't on
637071383999021000,0,When you've been sold out to the NRA and Monsanto.  https://t.co/rS1Dvcfvdv
640357745984602000,0,When your friend gets a Lexus for her 15th birthday and you can't even afford a taco from the taco truck!??!!
641617694652006000,0,"While not fantastic for Planned Parenthood, those calling for defunding arent being honest about deceptive videos. http://t.co/pf2PltXmA6"
641311414364307000,0,While that may be Obama has gotten us into one hell of a mess and makes it worse daily with failed policies kumbaya https://t.co/3oz9UWTjiy
641625453795651000,0,"White girls be so annoying with accessories, why you wearing a striped sun dress with a Nike hat and coach bag???!"
636179293589118000,0,Whoever decided how Oracle does date arithmetic is getting kicked into the sun.
640596060403073000,0,Why does the media keep giving this brain dead moron air time?  Former Alaska Gov. Sarah Palin said Sunday she... http://t.co/IMWHN4wJ5v
634404234432151000,0,"Why does Tom Cruise take 10,000 times to figure things out in the movie Edge Of Tomorrow, but gets it right 1st time in Mission Impossible?"
640278522116837000,0,Why in God's name would CNN have Sarah Palin on tomorrow? There's no one else from Alaska who can talk about Obama's visit?
635255948622331000,0,"Why in the name of Monsanto am I sitting @ home on Saturday night trolling for used RVs on Craigslist..oh yeah, I have no date. #FuckAllYall"
641355132467175000,0,why is it so hard to win tiCKETS TO GO SEE TAYLOR SWIFT TOMORROW :'(
641608887674798000,0,Why many conservative pundits  R declaring war on Trump. Dec- laring war on the most candid &amp;  'for the people' candidate in  YOUR lifetime!
641449335167787000,0,Why would Netflix decide there's a fucking audio problem 3 episodes I'm man c'mon! You wouldn't take the spoon from the fiend would you
639846167015124000,0,Why would you waste a good iPod like this...idiots...IDIOTS https://t.co/A3C8sPg5Qc
638400018735501000,0,"Will Ted Cruz, Jeb Bush, and all the top ten who swore to support the GOP primary winner.....do it.   Looks like they may end with TRUMP! HA"
640335182164283000,0,Wine update: I may have busted my ass attempting the Tom Cruise socks slide across the kitchen. Asshole gravity. #MistakesWereMade
631758201663295000,0,Wouldn't surprise me if Michelle Obama was the brain child behind ISIS in the 1st place. @andyjonesKipper @Its_jihadist
635543398997344000,0,Wow Tiger Woods is SHANKING his way through the 4th round!  Can't handle the pressure.
641330644937768000,0,yall i got my ipod taken in 3rd period because i forgot to turn my volume down and i got a notif about army selca day
640553801066356000,0,"Yesterday was lastweek,and TGIF was two days ago,which was also last week, so how the hell is tomorrow monday?"
633507400549400000,0,"You may break the record, but you're no Ric Flair, Mr Cena"
638451699452149000,0,"You may try to suffer for there is cast into the Planned Parenthood facility in your gifts, you are above every decision is at work for p..."
635879769578455000,0,Young Buck may face five years in prison due to smoking marijuana with Snoop Dogg http://t.co/CYG7x2hKYG
641448858766082000,1,- Just found out season 3 of Arrow is going to be on Netflix October 7th
624825126576484000,1,@pootriarch @frolicandetour I approve (not of the rough day. May I recommend a viewing of Magic Mike XXL to cheer you up?)
638092283628384000,1,@pperrin @nellesapelle Very wise. Hard to see UKIP going any further tho. Lab &amp; Tory split may open up new space like you said.
638563505034133000,1,@prattprattpratt I just saw Jurassic World for the 3rd time I hope you honor my commitment
634556182288580000,1,@project_fitness Have you been able to locate a local T-Mobile branch to you? We may need to try your SIM in a known working device... 1/2
635141932960739000,1,@PROLEEPRIEST Hi Priest! Have u heard from Kurt? U have come along way from when u 1st came 2 Venice Beach. All the best.
639855845958885000,1,@Racalto_SK ok good to know. Punting at MetLife in December is a task just hope hes up for it.
622888428263370000,1,@RachelBoone90 Get to see my bootiful face on the open tuesday wednesday thursday :)  Take me to see ted 2!
641273037040525000,1,@RavensburgerPC #competition for a chance to #win new Star Wars episode 7 Puzzle just RT&amp;FLW ends Tuesday 08/09/15 6pm #ForceFriday
636919800850092000,1,"@RBPundit I really like Rick Perry,but Rubio is my strong 2nd choice,where can I read about his Immigration policy?"
630780986368856000,1,@realadamdeacon Adam were you at Ted 2 last Friday in leicester square??  when is anuvahood 2 coming out I want to see that
641272335119466000,1,@realDonaldTrump @DanScavino @MichaelCohen212 -YOU R THE BEST NEGOTIATOR.Wish it was U instead of Kerry that went. https://t.co/5Rcn2UJ5d4
641373124802424000,1,"@ReallyCody looking to hear what it is pal, and looking to see your return with your pack on Teen Wolf 5 B in January"
641475013250428000,1,"@rebelrealcanon Nothing wrong with that. I was in 4th grade when Episode I was released. I'd seen the OT before, but TPM is my Star Wars!"
641129655123185000,1,"@RedNationRising @TheDemocrats hey, turns out Obama may be right about man made climate change destroying the planet after all #IranDeal :-p"
633506460698173000,1,"@ReticentEva -- Eva had just beat the second task of the Triwizard Tournament, and tomorrow was Valentine's Day; they were allowed to be --"
640511523190796000,1,"@Reuters and Fofi Gennimata of Pasok,  as the recent poll also explicitly show, ND may be getting more popularity than Tsipras led Syriza."
637447047822446000,1,@Reuters The snap election will be on 20 September while the opposition groups such as Lafazanis led Popular unity or ND accused Tsipras
637018183736643000,1,@rheadur @mark_wahlberg I'll watch Ted 2 tomorrow on cinema. You can feel my anxiety? I waited so long for it! Hahahahahaha
633979821681442000,1,"@rheahughes Ask Bill Whine about Tom Cruise in Tropic Thunder, that was awesome but not too many may have seen it!"
641314853756510000,1,@RichardJonatha call Hafiz saeed sir he may help u out. Maybe Pope can b handy . Try it.
639459793246269000,1,"@RichardOlrichs Hi, thanks for your great contribution in Oracle and i hope one day i may reach your levels. God bless you."
641600528544235000,1,@richdemuro would you PLEASE let us know when the iPhone 6s will be available for purchase? Hoping before the 17th of September. Thanks!!
641512978689339000,1,"@RickyDragoni @SarahPalinUSA @realDonaldTrump @FoxNews Trump may have been born rich, but he multiplied his fathers money many times over"
633719334628651000,1,"@RiotJonStein Wow, I thought Jurassic World was just the 4th movie, and it just came out"
641182264655654000,1,@robeanne love it. :) I think my students may be a little over my Star Wars excitement at present. Heh heh
640184988172963000,1,@RobloxLeaksFTW thank you now I may actually have a chance on ios now
636727991771496000,1,"@RobotJQ Well it may be jarring. Even playing the Walking Dead, Back the Future, GoT and Jurassic Park games by them I found TFTBL jarring."
641091323597033000,1,@rtgilby I got my Taylor swift pictures ready to go in my locker tomorrow just for you
638458599803502000,1,@rwang0 zeroes in on the latest in a short video. Making iPhone &amp; iOS great for enterprises. 1st @IBM &amp; now @Cisco. https://t.co/pheh3U4uxE
636022266933977000,1,"@ryan24672 @CMPuLs3 And it'd work, Seth getting the rub and being Sting's 2nd ever opponent + a month long reign with both titles is BIG"
640251822322532000,1,@Safeeyar yap. That's why i dont understand why they're making fun with messi's height. Do they expecting him to be a Jan Koller? Lol
639172320771375000,1,"@SapphireGamma @StarlightAurora Sorry, had to go home.  Nintendo's priority with the NX should be having a good 1st-party launch lineup."
629949053485367000,1,"@say_shannon Thank you! And, yes, it's out on Feb 1st in time for Valentine's Day. For reasons.. :) :)"
640069603616358000,1,@ScandalABC @kerrywashington #TGIT and Kerry and Tony's little dance so cute and the cast is fab... looking forward to Thursday's telly!!
641651953932587000,1,"@ScreenWellcome  Ah, bizarrely I see it on my iPhone, but not on laptop with Safari, which only has 1st 3 tabs.  Weird."
636337722353823000,1,@SeaGlass4Nicole Today was a Jay-Z type of the day. Who knows what tomorrow will bring?
641418411348742000,1,@SegmentNext I got an xbox one on the 7th of April this year and it looks good for zombie games
641426228973563000,1,@Seinfeld2000 something has been bugging me lately. What if Seinfeld was current day? What if brand new episodes came out every Thursday?
627682318484832000,1,"@SergioToronto Thanks for RT, my dear! By the way, If you hear noise from the West, it's just this Sunday's Pride Parade in Vancouver :))"
641424681573048000,1,"@sethhinz haha! Seriously, though, it reminds me of the Seinfeld character Jimmy. ""Jimmy liked worship this Sunday.""  #chsocm"
638796765924356000,1,@Sethrogen Saturday is our annual drinking mario kart tournament. If you're in the UK and fancy beers and Nintendo feel free to come join us
640765886782177000,1,@SevaelFon Check with your local Nike retail locations for release info. Only online has been confirmed for September 11.
641576089429667000,1,@SexyLexyGamer How is the new patch I ask because I am away from my xbox till sat
638904223212642000,1,@ShannonBream  @FoxNews I will be watching Friday night at 10 est your special report on the Planned Parenthood scandal @CWforA
641014076806557000,1,@ShawnMendes Please tell me you are opening for Taylor Swift on October 7th!
635307656861716000,1,"@shawsg hi, when will you have show times for Jurassic World (3d)? Excited about Aug 27th!"
632371336443097000,1,@sheerluke we're staying around Venice beach area all day tomorrow if you wanna do something?
639162337513988000,1,@ShinyLinooneBMG @StarlightAurora But they make up for it in amazing 3rd party support. And there are a handful of good 1st party Sony games
641141093623558000,1,"@Shmealz28 @REALStaceyDash Obama has made your country more likeable, it proves you may have one brain cell, because he was voted in!"
640584748461633000,1,@ShockerSara @jdjoe22 Just got off the phone with Nike. The official release of the t-shirts will be next Tuesday. Be......aroused.
641624522307690000,1,@shredz_cG ok just add and message me on xbox one I wont be on today but I will tomorrow
641195230100852000,1,@sigridellis I may have read that in the way that Seinfeld greeted Newman.
634822477865189000,1,@sineadbleu well Lexus is taking us all to six flags next Sunday so I had to do it now so I could go on over there lol
640001012275654000,1,@SivanJohn LOL the finishing was quite similar to Messi's 2nd goal against Bayern.
637051515727937000,1,@SLATUKIP  We're on fire at the moment: we've a Tory government by UKIP design implementing our great #ukipmanifesto &amp; the 1st #Brexit vote
640107860471386000,1,"@Slyone1069 have Kerry ever gone down this road, Dara sat out a semi, and Donaghy didn't appeal a red from the Cork game when Lynch did?"
631153745053679000,1,@Smexy1Dboys i just went to metlife! i may go to a philly show too wbu?
641231953027596000,1,@snunzie2014 anytime ..@ 8:40 this week they r giving away Madonna tickets too if you wanted to try to get in for that show for Saturday too
641413085752782000,1,@SoaRRolex make sure u get your 2nd Xbox and get  BIGG TERRY on there to setup for us
636085068105154000,1,@SofiaAizura It may be a driver issue. Contact your laptop service provider to check for latest audio drivers compatible with Windows 10.
641419291657506000,1,@SprintSavings I may need you. Depending on what happens with t-mobile. Do you offer any free phones or anything on sign up? @TMobileHelp
641419077471199000,1,@SprintSavings I'll  contact you guys on Friday aka #Payday looks like I'm saving $20 from T-Mobile already
639737653081063000,1,"@SquirrelEvictor CMAT, Mariah Carey is the godmother of the cruise ship I'm going on in November."
641170873962008000,1,@Sriram_sv It is Deepika for Tamasha :) not sony he he he...may be Sony is  one of the brand partners
629527291035566000,1,@StoryofEleanor_  a few of the pictures I personally took at MetLife on Wednesday. Tried getting you good pics of him http://t.co/oioURLfoQZ
641620856981032000,1,"@SusanArendt If u were to consider the best supported console by 3rd parties (ex-Sega) &amp; range of games, I'd say Nintendo SNES for me :)"
641126215131242000,1,@takeanaptori this is us tho can't wait to play the justin bieber holiday album and mariah carey on repeat in dec https://t.co/4jcnHZEqEp
641425009601200000,1,"@tamaki_ebooks well I'm getting an Xbox one on the 18th so don't worry, I'll be able to talk about it soon. I just don't know if I wanna-"
636439227933306000,1,@tank_matt Will you be on Minecraft now? Also can't wait to see you at Insomnia! Are you there on Sunday?
638393198201696000,1,"@tauriqmoosa Nope. Tomorrow.  Wait... tomorrow's also when Sony breaks out the next bundle of PS+ freebies.  Oh, what a LOVELY day!"
635680236500316000,1,"@TAVanCleave Great question! That means you are roaming domestically, in a spot where there may be little to no T-Mobile coverage and... 1/3"
640978566700793000,1,@TaylorDevotion Taylor Swift is going to be in Houston TX on Sep 9 Get you tickets now at https://t.co/M0t3XsxMIG don't miss it
628824893338091000,1,@taylornation13 My #WildestDreams came true when I saw you &amp; @taylorswift13 make magic at MetLife on July 10th!
632939558598905000,1,@taylorswift13 See you August 24! My sis in law worked on Valentine's with you! Can't wait! http://t.co/RBa0L1jQxf
641451668639477000,1,@TayToOoCute miss you tay! I was just looking thru my ipod &amp; I have vids of you singing back in SAT prep lol
641581532709285000,1,"@TechJohnson I can't wait. I need a new phone! And since #Samsung has abandoned the UK market, I'll be ordering an iPhone this Friday"
641626528300699000,1,@terruntz @DIRECTVService you can access Sunday Ticket inside the NFL App on Xbox One.
629360979135078000,1,"@Tesco Yes cheers Joel, thanks for your help. Tickets ordered, we will get to see Jurassic World before the kids return on Sunday!"
639184399062294000,1,@the_hoyk Magic Mike XXL is still playing the awesome Simi Valley 10 bargain house but the run ends Thursday: http://t.co/oql0jmpUjd
641171441753432000,1,@TheBestMicah Hulu you say? This and Seinfeld alone may be worth reactivating my subscription
641600884070313000,1,"@TheDrake1001 @alangdon17 may just wear helmet while I watch Kevin Hart on Netflix...lol, but wife wants to go so ya know what that means."
639526046732124000,1,@TheEllenShow @Madonna and when I go to see Madonna in march I'm going to pretend its really you up on stage. I'll never forget u Ellen!
641637735703388000,1,"@Thefly3st @ctparker910 good marketing plays a part in all that too, and yes for now it is, come november xbox wins, we getting windows 10"
641438754213728000,1,@TheFrayMovement Considering that Sting might have a two-month run w/ the title after being the 3rd wheel to Braun Strowman... yeah
636483025656782000,1,@theguyliner Mariah Carey - Fantasy The distance between it and the 2nd most played is pretty vast.
632226904473530000,1,@thekellyford are you going to be at Metlife tomorrow? ?
641230963444465000,1,@TheLocalEurope @Fjordman1 DE LABORE SOLIS = He is the last Pope for the Prophecy ! The Sun &amp; OUR Gods come back ! http://t.co/I0pqBtp4ek
640858420476641000,1,@TheMikeSalk it ends with Star Wars in December
630142794204639000,1,@TheSims I hope yall can find it in your heart to release the find love pack from the survey as a gamepack in Feb for Valentine's Day.
641414749822033000,1,"@TheUVAFool it may be because I'm younger, but I loved the helmet. If Nike is giving us all that money, you have to experiment a little."
638206033639292000,1,@tim_cook loving my new iPhone 6 from T-Mobile I'm in love with iOS! Can't wait for the Sept 9th event
636370093509750000,1,@TMobile @JohnLegere T-Mobile has the best people!. My phone may have been stolen or left at work and the rep was so helpful on Chat!
639595547490430000,1,@TMobile @TMobileHelp so this Sunday/Monday I am going to be coming over to T-Mobile. I have an unlocked iPhone 5s that's not from T-Mobile
640976599907635000,1,@tokyofox not about that but there'll be many more things you'll get excited about Star Wars coming out in Japan before Dec 18.
640980744521695000,1,@TonyKegger @briansiviax21 Did you see that Ric Flair will be at Dreamwave on January 2nd?
641541239666442000,1,@tousledlwt so the pope visit the philippines somewhere in january
639707304905043000,1,@tpmonsters tomorrow I'm going to watch it for the 12th time! Guess there is very much love for Jurassic World!
634341005647589000,1,"@tr0nk Are you still having issues with Windows 10, Karl? We're here to help with any questions you may have!"
627186040055296000,1,"@TVP_horses Good luck Thor, Samsom,Odin and Ceasar.  Do the Mounties proud. May tomorrow's Pride Parade be a big success."
635555415531618000,1,@TwSpot Back nine Sunday...Red shirt...Tiger Woods.  How good can it get?!?  ...Add in @TWSpot!  #NowWereTalkin
640273278808887000,1,@TylerL_Hoechlin you knocked it out with 7th heaven and killed it on Teen Wolf! #BeforeDerek #therewasMartin #NextAlistCeleb #makehimhuge
636323903661604000,1,@UKIP a program of interest to ukip might be the chanel 4 spot on the true cost of ilegals on monday at 10pm it looks quite informative
640478195431657000,1,@ultrasuristic Thank you Kluivert. These days a lot of people make Ronaldo look like a Sunday League player when compared to Messi....
638535750309384000,1,"@UnbrokenHooker @lindsuslordhan @TeddyUniverse And Madonna didn't beg for shit. Her album may not have hit, but she's selling out a tour"
641213605745065000,1,"@USA_Beauties ""We are the 1st generation 2 feel the impact of climate change &amp; the last that can do something about it"" Obama"
640140457415188000,1,@ValhallaD6w the sun is out in Limerick and most definitely shining in Kerry. We almost in Ballybunion. Actual blue sky
621011244397559000,1,@VanessaMsMarvel I had a good weekend I just finished a week of night shifts on Saturday so I went out with my friends to see Ted 2
639855558170968000,1,"@VanSickle8GMS You can resort to the old Madonna hit ""Holiday!.....Calibrate!""if need be. That may have pre-dated you, however."
634102068521869000,1,@verge I droped my Nokia 5800 from the 5th floor &amp; it didnt even hav a scratch (not exageratin). I wish new phones had that kinda durability
636666684129046000,1,@virtualCableTV We suggest you upgrade to Windows 10. See Andre's post: http://t.co/IxRoh1b5LO to troubleshoot any issues you may run into.
634171544298721000,1,"@wackyhistorian Andi does! She's also seen Magic Mike XXL like 6 times though, so you may just have to be your own judge"
641330313671651000,1,@wanlov may your everyday look like bonus points you get while playing one of those Nintendo game of Super Mario
640264929040199000,1,@Warpjump @NinBendo1 At least it established that Nintendo can put in 3rd party characters. (I want Snake back)
638763715349901000,1,"@WhiteHartYid bit like Edge of Tomorrow film, but in that Tom Cruise gets it right in the end unlike Spurs"
633403779174526000,1,@Wildraar @iankatz1000 of course it is but what's changed since May 7th? Lab need votes from Ukip and Tories to win GE. JC won't get those.
638068331669426000,1,"@wmpoweruser BBRY's route is more similar to Nokia though, both had great market share, in-house OS and then going with 3rd party OS"
641444044187504000,1,"@WoganHeidi the 5th quarter on Netflix is so good and sad, you should watch it if you haven't already!"
632045487432970000,1,@WTFWJOSHD I'm gonna listen in the morning. So far the new Miss May I is my album of the year followed by the new Bullet for my Valentine
635600103001165000,1,@WWE Ready to see @JohnCena  win the championship for the 16th time.  Tying the legend Ric Flair
641586267306786000,1,@YMDgento it's gonna at least be a new iPhone event.  It's that time of year ago. The next iPhone comes out on/or around Sept 18th.
632380231295209000,1,@YouWishIGaveAf ion know the riaa site has Madonna then Mariah Carey in 2nd
634614045543387000,1,"@ysengrim at some point there may be a Snoop Dogg one since the man himself expressed interest, announcer packs are the dopest"
637244817974657000,1,@Yurt try beat mp3 it may be on android i have it on ios and its fairly decent
640891954788724000,1,"@zeus1998 @nokia Hi Robert, Nokia may be best answering this but you could try and reset here. https://t.co/kv4hreCRxx"
641445547958734000,1,@Zone_14 Mexico should be the national team for USA...Trump may have an issue but quality will improve
637874723288936000,1,"@zourrysscheese hershey for tmh, on americas got talent, and at metlife last year. i'm seeing them again on tuesday :) you?"
639594962481512000,1,"**IT'S FRIDAY** And to celebrate that fact we are offering everyone $20!! Just use the promotion code ""TGIF"" Book... http://t.co/MM6FGxZPmm"
638548912450744000,1,*Cena and Sting stare from the ramp at Triple H and Seth Rollins* was really a closing to Monday Night Raw y'all. That happened. #RAW
638779276108648000,1,*ill start teen wolf soon* *ill start ointb then ill watch the originals in september* https://t.co/D8ryd0Mj8l
635658990123360000,1,*prays one direction come to Metlife on my birthday September 13th for the next tour*
633636321198764000,1,*whispers* Ric Flair is at least a seventeen time World Champion. John Cena won't tie him if he wins on Sunday.
634323234167635000,1,&lt;3 Love is in the air.. Today is Valentine's Day in China! Here's everything you need to know: http://t.co/cxgfW2xVpd http://t.co/WG7PdU78fo
628494427292504000,1,#Abs! #Dancing! #Dudes! Get along to MAGIC MIKE XXL at the @ANUFG this Thursday at 7.30pm http://t.co/Kutar5fSIQ
641645846921003000,1,#apple A look at the evolution of Apple's iPhone: Apple will unveil the new iPhone on Wednesday. The next iPho... http://t.co/TEDe4E4fuA
641515406319071000,1,"#Apple is expected to unveil 2 iPhones, an Apple TV &amp; a larger iPad. Watch the live stream tonight at 7pm here http://t.co/QwoJ0yway0 #tech"
641424651495698000,1,"#Apple to unveil iPhone 6s, iPad today. For the first time they are releasing on Wednesday. All their earlier releases were on a Tuesday."
629378653822922000,1,#Autocar Lexus may be poised to flesh out the upper echelon of its model range with a second flagship model th...  http://t.co/fNTiHO3FQw
631592969053859000,1,"#Blazers will spend NYE in Utah vs #Jazz, Play #Wizards on MLK day (Jan. 18) ..good news tho: Team is off Valentine's Day &amp; April Fool's Day"
641625805508841000,1,#castleberryisd 5th grade iPad Deployment going well! Students are excited! http://t.co/hcPY5IR8ZM
636828460820729000,1,#CrossSkyHigh is going IOS #saturday. For now try this http://t.co/Jrc6ktK9rT #indiedev @GamerRTer @ShoutGamers http://t.co/bkWUjKEmju
640290626756476000,1,"#DidYouKnow? ""One"" was once voted the 5th most popular song of all time, in a poll conducted by Sony"
639976786458222000,1,#EGGPLANT (i want a ipod) https://t.co/iIGmKK0Ewr
639969145723994000,1,#EGGPLANT LETS GO new winner of the iPod and may we reach out goal Hazzah and Mark are you going to pax south
624619078720684000,1,#FF @innocent - not just for the drinks but for Jay-Z's 99 problems! 99 problems that we may just ponder about at some point in our lives!
